datetime,Open,High,Low,close,Volume
06/06/1966,86.06,86.28,85.03,85.42,2366667
07/06/1966,85.42,85.54,84.25,84.83,2800000
08/06/1966,84.83,85.43,84.31,84.93,2544444
09/06/1966,84.93,85.98,84.56,85.5,3227778
10/06/1966,85.5,86.97,85.32,86.44,4577778
13/06/1966,86.44,87.59,86.2,86.83,4222222
14/06/1966,86.83,87.57,86.02,87.07,4222222
15/06/1966,87.07,87.74,86.33,86.73,4733333
16/06/1966,86.73,87.18,85.88,86.47,3816667
17/06/1966,86.47,87.11,85.89,86.51,3655556
20/06/1966,86.51,87.03,85.84,86.48,3300000
21/06/1966,86.48,87.28,86.07,86.71,3811111
22/06/1966,86.71,87.38,86.15,86.85,4333333
23/06/1966,86.85,87.73,86.11,86.5,4405556
24/06/1966,86.5,87.31,85.68,86.58,3966667
27/06/1966,86.58,87.31,85.77,86.08,2961111
28/06/1966,86.08,86.43,85,85.67,3488889
29/06/1966,85.67,85.98,84.52,84.86,3344444
30/06/1966,84.86,85.37,83.75,84.74,4027778
01/07/1966,84.74,86.08,84.74,85.61,2888889
05/07/1966,85.61,86.41,85.09,85.82,2561111
06/07/1966,85.82,87.38,85.57,87.06,3811111
07/07/1966,87.06,88.02,86.67,87.38,4000000
08/07/1966,87.38,88.04,86.85,87.61,3388889
11/07/1966,87.61,88.19,86.97,87.45,3444444
12/07/1966,87.45,87.78,86.45,86.88,2877778
13/07/1966,86.88,87.06,85.83,86.3,3100000
14/07/1966,86.3,87.34,85.85,86.82,3305556
15/07/1966,86.82,87.68,86.44,87.08,3383333
18/07/1966,87.08,87.59,86.42,86.99,2838889
19/07/1966,86.99,87.17,85.75,86.33,3311111
20/07/1966,86.33,86.64,85.26,85.51,3038889
21/07/1966,85.51,86.24,84.77,85.52,3444444
22/07/1966,85.52,86.11,84.93,85.41,3633333
25/07/1966,85.41,85.57,83.56,83.83,3916667
26/07/1966,83.83,84.67,83.05,83.7,4227778
27/07/1966,83.7,84.83,83.5,84.1,3372222
28/07/1966,84.1,84.76,83.44,83.77,3155556
29/07/1966,83.77,84.3,83.1,83.6,2861111
01/08/1966,83.5,83.5,81.98,82.31,3266667
02/08/1966,82.31,83.04,81.77,82.33,3172222
03/08/1966,82.33,83.71,82.3,83.15,3455556
04/08/1966,83.15,84.54,83.07,83.93,3822222
05/08/1966,83.93,84.7,83.43,84,3055556
08/08/1966,84,84.31,82.97,83.75,2722222
09/08/1966,83.75,84.36,83.04,83.49,3483333
10/08/1966,83.49,83.83,82.69,83.11,2938889
11/08/1966,83.11,83.53,82.34,83.02,3166667
12/08/1966,83.02,83.88,82.57,83.17,3461111
15/08/1966,83.17,83.69,82.39,82.74,3155556
16/08/1966,82.71,82.71,81.26,81.63,3405556
17/08/1966,81.63,81.9,80.53,81.18,3683333
18/08/1966,81.18,81.38,79.6,80.16,3888889
19/08/1966,80.16,80.78,79.24,79.62,3927778
22/08/1966,79.62,79.88,77.58,78.24,4827778
23/08/1966,78.24,79.24,77.05,78.11,5461111
24/08/1966,78.11,79.63,77.92,79.07,3916667
25/08/1966,79.07,79.79,77.8,78.06,3755556
26/08/1966,77.85,77.85,76.1,76.41,4550000
29/08/1966,76.24,76.24,74.18,74.53,6055556
30/08/1966,74.53,76.46,73.91,75.86,6238889
31/08/1966,75.98,78.06,75.98,77.1,4827778
01/09/1966,77.1,78.5,76.66,77.7,3472222
02/09/1966,77.7,78.2,76.27,77.42,3377778
06/09/1966,77.42,78.16,76.55,76.96,2416667
07/09/1966,76.96,77.26,75.77,76.37,3072222
08/09/1966,76.37,76.95,75.03,76.05,3700000
09/09/1966,76.05,76.94,75.43,76.29,2933333
12/09/1966,76.47,78.34,76.47,77.91,3766667
13/09/1966,77.91,79.16,77.66,78.32,3816667
14/09/1966,78.32,79.43,77.73,79.13,3472222
15/09/1966,79.13,80.6,78.87,80.08,3411111
16/09/1966,80.08,80.81,79.33,79.99,2861111
19/09/1966,79.99,80.5,79.02,79.59,2733333
20/09/1966,79.59,79.9,78.57,79.04,2533333
21/09/1966,79.04,79.15,77.52,77.71,2977778
22/09/1966,77.71,78.41,76.81,77.94,3200000
23/09/1966,77.94,78.43,77.15,77.67,2533333
26/09/1966,77.67,78.34,76.88,77.86,2755556
27/09/1966,77.86,79.1,77.56,78.1,3500000
28/09/1966,78.1,78.36,76.7,77.11,3327778
29/09/1966,77.11,77.28,75.85,76.31,3394444
30/09/1966,76.31,77.09,75.45,76.56,3427778
03/10/1966,76.56,76.98,74.71,74.9,3605556
04/10/1966,74.9,75.76,73.91,75.1,4950000
05/10/1966,75.1,76.1,74.31,74.69,3266667
06/10/1966,74.69,75.09,73.47,74.05,4505556
07/10/1966,74.05,74.67,72.77,73.2,4522222
10/10/1966,73.2,74.97,72.28,74.53,5350000
11/10/1966,74.53,76.2,74.22,74.91,4683333
12/10/1966,74.91,77.26,74.37,77.04,3838889
13/10/1966,77.04,78.45,76.22,76.89,4822222
14/10/1966,76.89,77.8,76.01,76.6,3116667
17/10/1966,76.6,78.41,76.48,77.47,3094444
18/10/1966,77.47,79.08,77.35,78.68,3988889
19/10/1966,78.68,79.34,77.54,78.05,3588889
20/10/1966,78.05,78.96,77.26,77.84,3800000
21/10/1966,77.84,78.62,77.16,78.19,3161111
24/10/1966,78.19,79.2,77.73,78.42,3211111
25/10/1966,78.42,79.22,77.56,78.9,3438889
26/10/1966,78.9,80.29,78.7,79.58,3755556
27/10/1966,79.58,80.72,79.28,80.23,3705556
28/10/1966,80.23,80.91,79.49,80.24,3566667
31/10/1966,80.24,80.82,79.34,80.2,3255556
01/11/1966,80.2,81.18,79.79,80.81,3600000
02/11/1966,80.81,81.68,80.3,80.88,3744444
03/11/1966,80.88,81.35,79.98,80.56,3255556
04/11/1966,80.56,81.21,79.64,80.81,3627778
07/11/1966,80.81,81.48,80.16,80.73,3400000
09/11/1966,80.73,81.9,80.46,81.38,4661111
10/11/1966,81.38,82.43,81,81.89,4927778
11/11/1966,81.89,82.36,81.27,81.94,3716667
14/11/1966,81.94,82.18,80.81,81.37,3633333
15/11/1966,81.37,82.07,80.82,81.69,3994444
16/11/1966,81.69,83.01,81.55,82.37,5750000
17/11/1966,82.37,82.8,81.24,81.8,4944444
18/11/1966,81.8,82.05,80.79,81.26,3833333
21/11/1966,81.09,81.09,79.51,80.09,4138889
22/11/1966,80.09,80.32,78.89,79.67,3572222
23/11/1966,79.67,80.85,79.39,80.21,4083333
25/11/1966,80.21,81.37,79.83,80.85,3783333
28/11/1966,80.85,81.38,79.96,80.71,4238889
29/11/1966,80.71,81.16,79.94,80.42,4066667
30/11/1966,80.42,80.9,79.62,80.45,4016667
01/12/1966,80.45,81.04,79.66,80.08,4711111
02/12/1966,80.08,81.29,79.49,80.13,3461111
05/12/1966,80.13,80.81,79.6,80.24,3594444
06/12/1966,80.24,81.29,79.95,80.84,4261111
07/12/1966,80.84,82.19,80.59,81.72,4988889
08/12/1966,81.72,82.72,81.34,82.05,4650000
09/12/1966,82.05,82.68,81.33,82.14,4250000
12/12/1966,82.14,83.54,81.94,83,5294444
13/12/1966,83,83.88,82.28,82.73,5361111
14/12/1966,82.73,83.35,81.97,82.64,4150000
15/12/1966,82.64,82.89,81.2,81.64,3972222
16/12/1966,81.64,82.21,80.94,81.58,3877778
19/12/1966,81.58,82.06,80.56,81.27,4077778
20/12/1966,81.27,81.69,80.31,80.96,3794444
21/12/1966,80.96,81.91,80.42,81.38,4272222
22/12/1966,81.38,82.34,81,81.69,4755556
23/12/1966,81.69,82.22,80.97,81.47,4083333
27/12/1966,81.47,81.84,80.55,81,3488889
28/12/1966,81,81.67,80.29,80.61,3977778
29/12/1966,80.61,81.08,79.84,80.37,4388889
30/12/1966,80.37,81.14,79.66,80.33,6294444
03/01/1967,80.33,81.61,79.59,80.38,3388889
04/01/1967,80.38,81.01,79.43,80.55,3416667
05/01/1967,80.55,81.93,80.5,81.6,4066667
06/01/1967,81.6,82.79,81.32,82.18,4350000
09/01/1967,82.18,83.31,81.78,82.81,5100000
10/01/1967,82.81,83.54,82.22,82.81,4511111
11/01/1967,82.81,83.92,81.37,83.47,7350000
12/01/1967,83.47,84.8,83.11,83.91,7127778
13/01/1967,83.91,84.9,83.1,84.53,5555556
16/01/1967,84.53,85.28,83.73,84.31,5711111
17/01/1967,84.31,85.81,84.03,85.24,6438889
18/01/1967,85.24,86.36,84.9,85.79,6327778
19/01/1967,85.79,86.61,85.17,85.82,5683333
20/01/1967,85.82,86.47,85.07,86.07,5294444
23/01/1967,86.07,88.17,85.64,86.39,6016667
24/01/1967,86.39,87,85.29,86.51,5794444
25/01/1967,86.51,87.02,85.47,85.85,5700000
26/01/1967,85.85,86.66,84.87,85.81,5905556
27/01/1967,85.81,86.76,85.34,86.16,5383333
30/01/1967,86.16,87.35,85.84,86.66,5694444
31/01/1967,86.66,87.46,86.06,86.61,6411111
01/02/1967,86.61,87.04,85.68,86.43,5322222
02/02/1967,86.43,87.31,85.87,86.73,5955556
03/02/1967,86.73,87.97,86.51,87.36,6672222
06/02/1967,87.36,87.98,86.61,87.18,5933333
07/02/1967,87.18,87.52,86.48,86.95,3555556
08/02/1967,86.95,88.25,86.64,87.72,6233333
09/02/1967,87.72,88.57,86.99,87.36,6094444
10/02/1967,87.36,88.19,86.79,87.63,4916667
13/02/1967,87.63,88.19,86.95,87.58,4205556
14/02/1967,87.58,88.74,87.15,88.17,5422222
15/02/1967,88.17,89,87.62,88.27,5822222
16/02/1967,88.27,88.8,87.43,87.86,4716667
17/02/1967,87.86,88.4,87.25,87.89,4738889
20/02/1967,87.89,88.13,86.65,87.4,4800000
21/02/1967,87.4,88.01,86.8,87.34,5016667
23/02/1967,87.34,88,86.64,87.45,5561111
24/02/1967,87.45,88.16,86.76,87.41,5461111
27/02/1967,87.41,87.61,85.68,86.46,5672222
28/02/1967,86.46,87.26,85.61,86.78,5538889
01/03/1967,86.78,88.36,86.67,87.68,6394444
02/03/1967,87.68,88.85,87.39,88.16,6611111
03/03/1967,88.16,89,87.51,88.29,6166667
06/03/1967,88.29,89.08,87.46,88.1,5777778
07/03/1967,88.1,88.74,87.34,88.16,5450000
08/03/1967,88.16,89.1,87.69,88.27,6150000
09/03/1967,88.27,89.04,87.7,88.53,5822222
10/03/1967,88.53,90.37,88.46,88.89,8277778
13/03/1967,88.89,89.41,87.93,88.43,5505556
14/03/1967,88.43,89.07,87.58,88.35,5700000
15/03/1967,88.35,89.6,88,89.19,6016667
16/03/1967,89.19,90.66,89.09,90.09,6761111
17/03/1967,90.09,90.84,89.39,90.25,5566667
20/03/1967,90.25,90.87,89.35,90.2,5022222
21/03/1967,90.2,91.05,89.52,90,5455556
22/03/1967,90,90.7,89.17,90.25,4900000
23/03/1967,90.25,91.51,90.04,90.94,5277778
27/03/1967,90.94,91.72,90.19,90.87,5144444
28/03/1967,90.87,91.62,90.23,90.91,4966667
29/03/1967,90.91,91.45,90.17,90.73,4683333
30/03/1967,90.73,91.32,90.06,90.7,4633333
31/03/1967,90.7,91.15,89.75,90.2,4516667
03/04/1967,90.2,90.37,88.76,89.24,4738889
04/04/1967,89.24,89.93,88.45,89.22,4861111
05/04/1967,89.22,90.31,88.92,89.79,4894444
06/04/1967,89.79,90.74,89.44,89.94,5261111
07/04/1967,89.94,90.6,88.96,89.36,5050000
10/04/1967,89.32,89.32,87.86,88.24,4505556
11/04/1967,88.24,89.34,87.92,88.88,4283333
12/04/1967,88.88,89.54,88.36,88.78,4305556
13/04/1967,88.78,89.86,88.49,89.46,4227778
14/04/1967,89.46,91.08,89.26,90.43,4894444
17/04/1967,90.43,91.78,90.18,91.07,5038889
18/04/1967,91.07,92.31,90.7,91.86,5833333
19/04/1967,91.86,92.73,91.25,91.94,6033333
20/04/1967,91.94,92.61,91.21,92.11,5383333
21/04/1967,92.11,92.9,91.48,92.3,5672222
24/04/1967,92.3,93.45,91.78,92.62,5694444
25/04/1967,92.62,93.57,92.01,93.11,5788889
26/04/1967,93.11,93.99,92.44,93.02,5866667
27/04/1967,93.02,94.25,92.41,93.81,5694444
28/04/1967,93.81,94.77,93.33,94.01,6222222
01/05/1967,94.01,94.6,93.08,93.84,5227778
02/05/1967,93.84,94.42,93.06,93.67,5700000
03/05/1967,93.67,94.48,92.94,93.91,6416667
04/05/1967,93.91,94.92,93.41,94.32,7138889
05/05/1967,94.32,95.14,93.64,94.44,5905556
08/05/1967,94.44,95.22,93.71,94.58,5738889
09/05/1967,94.58,95.25,93.28,93.6,6016667
10/05/1967,93.6,94.04,92.51,93.35,5783333
11/05/1967,93.35,94.37,92.9,93.75,5733333
12/05/1967,93.75,94.45,92.94,93.48,5816667
15/05/1967,93.48,93.75,92.27,92.71,4622222
16/05/1967,92.71,93.85,92.19,93.14,5944444
17/05/1967,93.14,93.75,92.34,92.78,5311111
18/05/1967,92.78,93.3,91.98,92.53,5716667
19/05/1967,92.53,92.86,91.4,92.07,5866667
22/05/1967,92.07,92.4,90.83,91.67,5333333
23/05/1967,91.67,92.07,90.58,91.23,5450000
24/05/1967,91.23,91.36,89.68,90.18,5716667
25/05/1967,90.18,91.84,90.04,91.19,4977778
26/05/1967,91.19,91.7,90.34,90.98,4338889
29/05/1967,90.98,91.22,89.92,90.49,3661111
31/05/1967,90.39,90.39,88.71,89.08,4927778
01/06/1967,89.08,90.76,88.81,90.23,5022222
02/06/1967,90.23,90.9,89.27,89.79,4483333
05/06/1967,89.56,89.56,87.19,88.43,6172222
06/06/1967,88.48,90.59,88.48,90.23,5127778
07/06/1967,90.23,91.75,89.92,90.91,5650000
08/06/1967,90.91,91.78,90.24,91.4,4611111
09/06/1967,91.4,92.26,90.77,91.56,5361111
12/06/1967,91.56,92.66,91.12,92.04,5683333
13/06/1967,92.04,93.27,91.65,92.62,6427778
14/06/1967,92.62,93.21,91.81,92.4,6088889
15/06/1967,92.4,93.26,91.76,92.49,6244444
16/06/1967,92.49,93.28,91.98,92.54,5966667
19/06/1967,92.51,92.51,92.51,92.51,4761111
20/06/1967,92.48,92.48,92.48,92.48,5750000
21/06/1967,92.2,92.2,92.2,92.2,5422222
22/06/1967,91.97,91.97,91.97,91.97,5305556
23/06/1967,92,92,92,92,5072222
26/06/1967,91.64,91.64,91.64,91.64,5022222
27/06/1967,91.3,91.3,91.3,91.3,4877778
28/06/1967,91.31,91.31,91.31,91.31,5172222
29/06/1967,90.85,90.85,90.85,90.85,5522222
30/06/1967,90.64,90.64,90.64,90.64,4361111
03/07/1967,90.64,91.32,90.12,90.91,3355556
05/07/1967,90.91,91.91,90.56,91.36,5094444
06/07/1967,91.36,92.03,90.64,91.32,5650000
07/07/1967,91.32,92.28,90.76,91.69,6411111
10/07/1967,91.69,92.8,91.11,92.05,6738889
11/07/1967,92.05,93.16,91.58,92.48,6888889
12/07/1967,92.48,93.1,91.62,92.4,6244444
13/07/1967,92.4,93.17,91.82,92.42,5961111
14/07/1967,92.42,93.35,91.87,92.74,6044444
17/07/1967,92.74,93.53,92.1,92.75,5772222
18/07/1967,92.75,94.05,92.3,93.5,6700000
19/07/1967,93.5,94.4,92.83,93.65,7138889
20/07/1967,93.65,94.49,93.01,93.85,6200000
21/07/1967,93.85,94.92,93.24,94.04,6505556
24/07/1967,94.04,94.68,92.91,93.73,5322222
25/07/1967,93.73,94.56,93.03,93.24,5494444
26/07/1967,93.24,94.71,93.12,94.06,6200000
27/07/1967,94.06,95.19,93.51,94.35,6888889
28/07/1967,94.35,95.23,93.77,94.49,6055556
31/07/1967,94.49,95.51,94.01,94.75,5738889
01/08/1967,94.75,95.84,94.2,95.37,6827778
02/08/1967,95.37,96.64,95.03,95.78,7505556
03/08/1967,95.78,96.36,94.42,95.66,7466667
04/08/1967,95.66,96.54,95.15,95.83,6183333
07/08/1967,95.83,96.43,95.02,95.58,5644444
08/08/1967,95.58,96.28,95.04,95.69,4983333
09/08/1967,95.69,96.47,95.11,95.78,5611111
10/08/1967,95.78,96.67,95.05,95.53,5022222
11/08/1967,95.53,95.98,94.62,95.15,4583333
14/08/1967,95.15,95.4,94.02,94.64,4438889
15/08/1967,94.64,95.54,94.18,94.77,4838889
16/08/1967,94.77,95.15,93.93,94.55,4566667
17/08/1967,94.55,95.33,94.11,94.63,4883333
18/08/1967,94.63,95.4,94.16,94.78,4583333
21/08/1967,94.78,95.22,93.79,94.25,4777778
22/08/1967,94.25,94.72,93.35,93.74,4411111
23/08/1967,93.74,94.15,92.77,93.61,4866667
24/08/1967,93.61,94.28,92.77,93.09,4300000
25/08/1967,93.09,93.38,92.04,92.7,4027778
28/08/1967,92.7,93.31,92.01,92.64,3483333
29/08/1967,92.64,93.58,92.17,92.88,3527778
30/08/1967,92.88,93.67,92.43,93.07,4000000
31/08/1967,93.07,94.19,92.84,93.64,4911111
01/09/1967,93.64,94.21,93,93.68,4144444
05/09/1967,93.68,94.7,93.36,94.21,4622222
06/09/1967,94.21,95.06,93.72,94.39,5305556
07/09/1967,94.39,94.95,93.7,94.33,4950000
08/09/1967,94.33,95.04,93.7,94.36,5166667
11/09/1967,94.36,95.26,93.88,94.54,5094444
12/09/1967,94.54,95.48,94.01,94.99,5516667
13/09/1967,94.99,96.62,94.8,95.99,6888889
14/09/1967,95.99,97.4,95.59,96.2,6788889
15/09/1967,96.2,96.94,95.47,96.27,5705556
18/09/1967,96.27,97.31,95.73,96.53,6455556
19/09/1967,96.53,97.35,95.84,96.17,6411111
20/09/1967,96.17,96.84,95.39,96.13,6100000
21/09/1967,96.13,97.5,95.67,96.75,6272222
22/09/1967,96.75,97.61,96.11,97,6200000
25/09/1967,97,98.31,96.74,97.59,6061111
26/09/1967,97.59,98.2,96.4,96.76,6077778
27/09/1967,96.76,97.54,96,96.79,4894444
28/09/1967,96.79,97.59,96.19,96.79,5816667
29/09/1967,96.79,97.37,96.06,96.71,5394444
02/10/1967,96.71,97.25,95.82,96.32,5133333
03/10/1967,96.32,97.23,95.75,96.65,5733333
04/10/1967,96.65,97.47,95.94,96.43,6400000
05/10/1967,96.43,97.25,95.89,96.67,4716667
06/10/1967,96.67,97.83,96.34,97.26,5461111
09/10/1967,97.26,98.25,96.7,97.51,6211111
10/10/1967,97.51,98.15,96.38,96.84,6666667
11/10/1967,96.84,97.34,95.7,96.37,6238889
12/10/1967,96.37,96.7,95.32,95.75,4316667
13/10/1967,95.75,96.69,95.16,96,5022222
16/10/1967,96,96.55,94.85,95.25,5044444
17/10/1967,95.25,95.92,94.19,95,5716667
18/10/1967,95,95.82,94.34,95.25,5833333
19/10/1967,95.25,96.46,94.86,95.43,6455556
20/10/1967,95.43,96.12,94.62,95.38,5283333
23/10/1967,95.38,95.69,93.92,94.96,5377778
24/10/1967,94.96,95.98,94.05,94.42,6172222
25/10/1967,94.42,95.18,93.47,94.52,5722222
26/10/1967,94.52,95.56,93.99,94.94,5511111
27/10/1967,94.94,95.79,94.31,94.96,5488889
30/10/1967,94.96,95.67,94.14,94.79,5694444
31/10/1967,94.79,95.25,93.29,93.3,6677778
01/11/1967,93.3,94.21,92.45,92.71,6072222
02/11/1967,92.71,93.69,91.85,92.34,5977778
03/11/1967,92.34,92.9,91.33,91.78,4888889
06/11/1967,91.78,92.23,90.39,91.48,5733333
08/11/1967,91.48,93.07,90.8,91.14,7016667
09/11/1967,91.14,92.25,90.61,91.59,4938889
10/11/1967,91.59,92.84,91.29,92.21,5533333
13/11/1967,92.21,93.23,91.46,91.97,5627778
14/11/1967,91.97,92.49,90.81,91.39,5750000
15/11/1967,91.39,92.25,90.44,91.76,5555556
16/11/1967,91.76,93.28,91.5,92.6,5872222
17/11/1967,92.6,93.62,92.02,92.82,5583333
20/11/1967,92.38,92.38,90.09,91.65,7083333
21/11/1967,91.65,93.71,91.64,93.1,6833333
22/11/1967,93.1,94.41,92.7,93.65,6766667
24/11/1967,93.65,94.46,92.74,93.9,5261111
27/11/1967,93.9,94.8,93.32,94.17,5577778
28/11/1967,94.17,95.08,93.57,94.49,6133333
29/11/1967,94.49,95.51,93.85,94.47,6333333
30/11/1967,94.47,94.94,93.49,94,4922222
01/12/1967,94,94.95,93.41,94.5,5411111
04/12/1967,94.5,95.68,94.09,95.1,6522222
05/12/1967,95.1,96.27,94.52,95.23,7188889
06/12/1967,95.23,96.16,94.1,95.64,6633333
07/12/1967,95.64,96.67,95.04,95.53,6938889
08/12/1967,95.53,96.25,94.78,95.42,5950000
11/12/1967,95.42,95.99,94.5,95.12,5833333
12/12/1967,95.12,95.78,94.34,95.01,6033333
13/12/1967,95.01,96,94.58,95.34,6933333
14/12/1967,95.34,96.35,94.85,95.47,6838889
15/12/1967,95.47,96.2,94.51,95.03,6405556
18/12/1967,95.03,95.88,94.17,94.77,5733333
19/12/1967,94.77,95.41,94,94.63,5894444
20/12/1967,94.63,95.75,94.17,95.15,6327778
21/12/1967,95.15,96.25,94.69,95.38,6116667
22/12/1967,95.38,96.11,94.61,95.2,5316667
26/12/1967,95.2,96.02,94.61,95.26,5083333
27/12/1967,95.26,96.42,94.82,95.91,7050000
28/12/1967,95.91,96.65,94.91,95.89,6961111
29/12/1967,95.89,96.9,95.85,96.47,8305556
02/01/1968,96.47,97.33,95.31,96.11,6155556
03/01/1968,96.11,96.95,95.04,95.67,7027778
04/01/1968,95.67,96.23,94.31,95.36,7466667
05/01/1968,95.36,96.66,94.97,95.94,6600000
08/01/1968,95.94,97.4,95.54,96.62,7922222
09/01/1968,96.62,97.84,95.89,96.5,7622222
10/01/1968,96.5,97.26,95.66,96.52,6483333
11/01/1968,96.52,97.82,95.88,96.62,7344444
12/01/1968,96.62,97.44,95.87,96.72,7266667
15/01/1968,96.72,97.46,95.85,96.42,7022222
16/01/1968,96.42,96.91,95.32,95.82,6855556
17/01/1968,95.82,96.41,94.78,95.64,7172222
18/01/1968,95.64,96.66,95.01,95.56,7688889
19/01/1968,95.56,96.22,94.6,95.24,6638889
22/01/1968,95.24,95.4,93.55,94.03,5905556
23/01/1968,94.03,94.66,92.88,93.66,6127778
24/01/1968,93.66,94.12,92.45,93.17,5872222
25/01/1968,93.17,94.11,91.96,93.3,6894444
26/01/1968,93.3,94.34,92.77,93.45,5544444
29/01/1968,93.45,94.38,92.71,93.35,5527778
30/01/1968,93.35,93.71,92.18,92.89,5616667
31/01/1968,92.89,93.26,91.27,92.24,5227778
01/02/1968,92.24,93.14,91.57,92.56,5883333
02/02/1968,92.56,93.44,91.69,92.27,5622222
05/02/1968,92.27,92.72,91.24,91.87,4988889
06/02/1968,91.87,92.52,91.15,91.9,4755556
07/02/1968,91.9,92.74,91.48,92.06,4655556
08/02/1968,92.06,92.4,90.6,90.9,5366667
09/02/1968,90.9,91,89.23,89.86,6583333
13/02/1968,89.86,90.46,86.73,89.07,6016667
14/02/1968,89.07,90.6,88.66,90.14,6327778
15/02/1968,90.3,90.3,90.3,90.3,5427778
16/02/1968,90.3,90.62,89.28,89.96,5038889
19/02/1968,89.96,90.87,89.42,90.31,4038889
20/02/1968,90.31,91.34,89.95,91.24,4888889
21/02/1968,91.24,91.87,90.54,91.24,5094444
23/02/1968,91.24,91.8,90.28,90.89,4894444
26/02/1968,90.89,91.08,89.67,90.18,4338889
27/02/1968,90.18,90.91,89.56,90.53,4222222
28/02/1968,90.53,91.19,89.71,90.08,4455556
29/02/1968,90.08,90.24,88.93,89.36,4277778
01/03/1968,89.36,89.82,88.58,89.11,4783333
04/03/1968,89.11,89.33,87.52,87.92,5883333
05/03/1968,87.92,88.72,86.99,87.72,6355556
06/03/1968,87.72,89.76,87.64,89.26,5500000
07/03/1968,89.26,89.98,88.44,89.1,4794444
08/03/1968,89.1,89.57,88.23,89.03,4116667
11/03/1968,89.03,90.56,88.81,90.13,5288889
12/03/1968,90.13,90.78,89.39,90.23,5138889
13/03/1968,90.23,90.71,89.4,90.03,4994444
14/03/1968,89.75,89.75,87.81,88.32,6466667
15/03/1968,88.32,89.75,87.61,89.1,6227778
18/03/1968,89.11,91.09,89.11,89.59,6000000
19/03/1968,89.59,90.05,88.61,88.99,4116667
20/03/1968,88.99,89.65,88.48,88.98,4105556
21/03/1968,88.98,89.48,88.05,88.33,4766667
22/03/1968,88.33,89.14,87.5,88.42,5500000
25/03/1968,88.42,88.88,87.65,88.33,3722222
26/03/1968,88.33,89.5,88.1,88.93,4816667
27/03/1968,88.93,90.2,88.88,89.66,4983333
28/03/1968,89.66,90.4,89.05,89.57,4444444
29/03/1968,89.57,90.92,89.21,90.2,5000000
01/04/1968,91.11,93.55,91.11,92.48,9850000
02/04/1968,92.48,93.44,91.39,92.64,8066667
03/04/1968,92.64,95.13,92.24,93.47,10716667
04/04/1968,93.47,94.59,92.63,93.84,7966667
05/04/1968,93.84,94.51,92.67,93.29,6983333
08/04/1968,93.29,95.45,93.11,94.95,7227778
10/04/1968,94.95,97.11,94.74,95.67,11338889
11/04/1968,95.67,96.93,94.81,96.53,7905556
15/04/1968,96.53,97.36,95.33,96.59,7900000
16/04/1968,96.59,97.54,95.72,96.62,8711111
17/04/1968,96.62,97.4,95.76,96.81,7827778
18/04/1968,96.81,97.89,96.12,97.08,8827778
19/04/1968,97.08,97.08,95.15,95.85,8088889
22/04/1968,95.85,96.07,94.22,95.32,6511111
23/04/1968,95.68,97.48,95.68,96.62,7783333
24/04/1968,96.62,97.81,95.98,96.92,8227778
25/04/1968,96.92,97.48,95.68,96.62,8016667
26/04/1968,96.62,97.83,96.22,97.21,7500000
29/04/1968,97.21,98.61,96.81,97.97,6683333
30/04/1968,97.97,98.17,96.58,97.46,7988889
01/05/1968,97.46,98.61,96.84,97.97,8022222
02/05/1968,97.97,99.18,97.53,98.59,7922222
03/05/1968,98.59,100.19,97.98,98.66,9994444
06/05/1968,98.66,99.11,97.27,98.35,6755556
07/05/1968,98.35,99.59,97.86,98.9,7733333
08/05/1968,98.9,99.74,98.25,98.91,7288889
09/05/1968,98.91,99.47,97.68,98.39,7161111
10/05/1968,98.39,99.3,97.76,98.5,6500000
13/05/1968,98.5,99.1,97.52,98.19,6588889
14/05/1968,98.19,98.85,97.33,98.12,7311111
15/05/1968,98.12,98.79,97.32,98.07,7322222
16/05/1968,98.07,98.69,97.05,97.6,7238889
17/05/1968,97.6,97.81,96.11,96.9,6572222
20/05/1968,96.9,97.41,95.8,96.45,6211111
21/05/1968,96.45,97.52,95.92,96.93,7311111
22/05/1968,96.93,98.17,96.47,97.18,7888889
23/05/1968,97.18,97.79,96.38,96.97,7133333
24/05/1968,96.97,97.73,96.21,97.15,7388889
27/05/1968,97.15,97.81,96.29,96.99,7066667
28/05/1968,96.99,98.2,96.41,97.62,7694444
29/05/1968,97.62,98.74,97.01,97.92,7833333
31/05/1968,97.92,99.4,97.66,98.68,7272222
03/06/1968,98.72,100.62,98.72,99.99,8316667
04/06/1968,99.99,101.26,99.32,100.38,10016667
05/06/1968,100.38,101.13,99.26,99.89,8661111
06/06/1968,99.89,101.59,99.5,100.65,8961111
07/06/1968,100.65,101.89,100.24,101.27,9622222
10/06/1968,101.27,102.25,100.42,101.41,8133333
11/06/1968,101.41,102.4,100.74,101.66,8722222
13/06/1968,101.66,102.84,100.55,101.25,11861111
14/06/1968,101.25,101.82,99.98,101.13,8161111
17/06/1968,101.13,101.71,99.43,100.13,6983333
18/06/1968,100.13,101.09,99.43,99.99,7572222
20/06/1968,99.99,101.6,99.52,101.51,9050000
21/06/1968,101.51,101.59,99.8,100.66,7472222
24/06/1968,100.66,101.48,99.66,100.39,6844444
25/06/1968,100.39,101.1,99.28,100.08,7333333
27/06/1968,100.08,101.01,99.11,99.98,8538889
28/06/1968,99.98,100.63,98.91,99.58,6688889
